draw,chain,player_id,serve_period,region,mu_x,mu_y,tau_x,tau_y,rho,alpha,court,strategy
457,2,2,1,3,5.4503417,-0.61925944,0.93980181,0.51340655,-0.063433521,5.0618066,Ad,T
458,2,2,1,3,5.3252171,-0.66540835,1.1261779,0.58322671,-0.5932673,4.9393872,Ad,T
459,2,2,1,3,4.8722663,-0.74833356,1.1625224,0.5391663,-0.28081173,4.892696,Ad,T
460,2,2,1,3,5.149514,-0.51380154,1.1447244,0.5263103,-0.69816918,4.7897291,Ad,T
461,2,2,1,3,4.4882883,-0.4675393,1.5701193,0.52128527,-0.011240084,5.0322119,Ad,T
462,2,2,1,3,4.7732255,-0.37818422,1.1906788,0.59324592,-0.2125016,5.0452936,Ad,T
463,2,2,1,3,5.5024294,-0.46542906,0.99674564,0.40072377,-0.31374781,4.9872232,Ad,T
464,2,2,1,3,5.1735096,-0.3476487,1.0645179,0.52993178,-0.61227329,4.9598216,Ad,T
465,2,2,1,3,4.8191162,-0.43882937,1.2201902,0.48823047,-0.46793202,4.9270097,Ad,T
466,2,2,1,3,5.026053,-0.52563658,1.1693259,0.5763023,-0.33461024,4.9307969,Ad,T
467,2,2,1,3,5.1735365,-0.6774946,1.2080242,0.49265838,-0.19632896,5.0301426,Ad,T
468,2,2,1,3,5.2757958,-0.48611644,1.1694258,0.54908476,-0.40849787,4.8872024,Ad,T
469,2,2,1,3,5.1374873,-0.90947724,1.3679044,0.61605281,-0.19599324,4.8577146,Ad,T
470,2,2,1,3,5.0935724,-1.0280296,1.1157908,0.5127791,-0.18462868,4.7119939,Ad,T
471,2,2,1,3,5.0654598,-0.34035288,1.2520145,0.50184489,-0.5462083,4.9314974,Ad,T
472,2,2,1,3,5.3152667,-0.56990372,1.1118435,0.55288172,-0.66816366,4.7349602,Ad,T
473,2,2,1,3,5.9338871,-1.0352749,1.1803299,0.47691764,-0.094394532,5.0610764,Ad,T
474,2,2,1,3,5.0697716,-0.43627525,1.1780791,0.4536587,-0.61856615,4.7743135,Ad,T
475,2,2,1,3,5.0398229,-0.94306057,1.2000398,0.40348758,0.16989878,4.6675196,Ad,T
476,2,2,1,3,4.8947626,-0.30639285,1.3723132,0.53870055,-0.28722128,4.8280929,Ad,T
477,2,2,1,3,5.4175498,-0.62755235,0.91691033,0.51198008,-0.51043069,5.0599232,Ad,T
478,2,2,1,3,4.9666784,-0.38340991,1.3077908,0.54755996,-0.72915764,4.8082779,Ad,T
479,2,2,1,3,4.7646018,-0.32706941,1.1173644,0.58555936,-0.23314444,4.9565414,Ad,T
480,2,2,1,3,5.7030656,-0.62505476,1.1896749,0.41167335,-0.30590253,5.0795064,Ad,T
481,2,2,1,3,4.636558,-0.5524917,1.2472594,0.47690987,-0.19973214,4.8443761,Ad,T
482,2,2,1,3,5.5739658,-0.45940289,1.274087,0.50302475,-0.29978112,4.9828993,Ad,T
483,2,2,1,3,5.1093685,-0.79005816,1.2681693,0.49686983,-0.25858038,4.7496407,Ad,T
484,2,2,1,3,4.9719816,-0.53737901,1.0963208,0.61349809,-0.53882162,5.1115675,Ad,T
485,2,2,1,3,4.7965989,-0.32689547,1.0200344,0.544692,-0.23446863,4.8594381,Ad,T
486,2,2,1,3,4.7917092,-0.40457346,1.2872723,0.46306079,-0.59866666,5.0173062,Ad,T
487,2,2,1,3,5.3161597,-0.76784307,1.0839894,0.55277907,0.327934,4.8319791,Ad,T
488,2,2,1,3,4.9509273,-1.0893311,1.1622838,0.47863644,0.26264772,4.34316,Ad,T
489,2,2,1,3,5.1719083,-0.82241824,1.1606612,0.46475999,-0.10288228,4.7184117,Ad,T
490,2,2,1,3,4.733302,-0.25026858,1.20211,0.50767444,-0.57911634,4.9051765,Ad,T
491,2,2,1,3,5.2457093,-0.422331,1.1806528,0.58950955,-0.45823804,5.0488515,Ad,T
492,2,2,1,3,5.0061798,-0.66441871,1.2947567,0.5990218,-0.10477315,4.8612995,Ad,T
493,2,2,1,3,5.3279988,-0.38035476,0.85429600000000006,0.57110073,-0.45524654,5.0276208,Ad,T
494,2,2,1,3,5.5571609,-0.55290446,1.2803342,0.48846825,-0.42289306,4.8298294,Ad,T
495,2,2,1,3,5.1853571,-0.51476245,1.305796,0.51922334,-0.34279585,5.0965522,Ad,T
496,2,2,1,3,5.5305561,-0.70675201,1.0417736,0.4643486,-0.45454505,5.100151,Ad,T
497,2,2,1,3,5.4498082,-0.54512898,1.1166305,0.45008328,-0.43574534,4.843543,Ad,T
498,2,2,1,3,5.3093479,-0.44701335,1.2249026,0.61911551,-0.34969723,4.9899541,Ad,T
499,2,2,1,3,4.7430276,-0.70118157,1.0733819,0.53464605,-0.30064209,4.7466925,Ad,T
500,2,2,1,3,4.8089811,-0.22059912,1.203608,0.67403198,-0.75493673,4.3777074,Ad,T
501,3,2,1,3,4.9864892,-0.45719005,1.1115916,0.4710238,-0.25326282,5.0896959,Ad,T
502,3,2,1,3,5.1753184,-0.74229864,1.2478019,0.61749309,0.39430136,4.8625071,Ad,T
503,3,2,1,3,5.3515945,-0.35496682,1.0457471,0.49558695,-0.6030375,4.8590335,Ad,T
504,3,2,1,3,5.5093935,-0.45933448,1.194011,0.48535998,-0.47931133,4.8579949,Ad,T
505,3,2,1,3,4.7688251,-0.25753789,1.0737746,0.63667105,-0.35350766,5.0454619,Ad,T
506,3,2,1,3,4.9772325,-0.88395002,1.0743183,0.48549413,-0.092490421,5.113976,Ad,T
507,3,2,1,3,4.7499677,-0.46078186,1.1983473,0.53216686,-0.42628035,4.7192721,Ad,T
508,3,2,1,3,5.3153331,-0.42038023,1.0263937,0.53647075,-0.050322687,4.9272321,Ad,T
509,3,2,1,3,5.1338892,-0.39538009,1.1914619,0.62353161,-0.39433685,4.5428109,Ad,T
510,3,2,1,3,5.0890679,-0.62002961,1.2487539,0.51313037,-0.33546164,4.8310739,Ad,T
511,3,2,1,3,5.2215109,-0.84351722,1.1094154,0.4818589,-0.50632606,4.7566308,Ad,T
512,3,2,1,3,5.5351432,-0.59510344,1.1787085,0.58780027,-0.29739429,4.7564636,Ad,T
513,3,2,1,3,5.4000171,-0.62466507,0.99441008,0.52367678,-0.39031996,5.0961447,Ad,T
514,3,2,1,3,4.7271609,-0.68549651,1.1761931,0.47642932,-0.31458956,4.5533671,Ad,T
515,3,2,1,3,4.9726159,-0.21237402,1.272111,0.55250503,-0.38441192,5.0374419,Ad,T
516,3,2,1,3,5.1597,-0.78993359,1.2756177,0.60840302,0.14798279,4.8289674,Ad,T
517,3,2,1,3,5.5833679,-0.78065693,1.289948,0.47675882,-0.033426498,4.7917795,Ad,T
518,3,2,1,3,4.869537,-0.36122234,1.0770007,0.62555172,-0.44268212,5.0233549,Ad,T
519,3,2,1,3,5.268044,-0.50734227,1.1363889,0.51431502,-0.43399839,5.0597491,Ad,T
520,3,2,1,3,5.1037525,-0.61475965,0.9907816,0.48797656,-0.11413535,5.1129748,Ad,T
521,3,2,1,3,5.193859,-0.70450746,1.1234801,0.5456137,-0.54743265,4.9981417,Ad,T
522,3,2,1,3,5.3805175,-0.44422187,1.0909552,0.56277394,-0.60748249,5.0946795,Ad,T
523,3,2,1,3,5.0422349,-0.44243473,1.3158224,0.64623164,-0.43501713,5.0474137,Ad,T
524,3,2,1,3,4.8961097,-0.47025099,1.2452316,0.59481968,-0.48807614,4.4437883,Ad,T
525,3,2,1,3,5.1646306,-0.51816988,1.3529371,0.54859317,-0.099688125,4.8936854,Ad,T
526,3,2,1,3,5.515189,-0.55804192,1.0497424,0.51361949,-0.10405159,4.6325509,Ad,T
527,3,2,1,3,4.9689336,-0.27932661,1.1982674,0.46476294,-0.45498391,4.6664217,Ad,T
528,3,2,1,3,4.986395,-0.50553766,0.99635025,0.49113246,-0.56530883,4.6927378,Ad,T
529,3,2,1,3,5.2504073,-0.33436805000000003,0.97824069,0.51063967,-0.44704457,5.0678219,Ad,T
530,3,2,1,3,4.6898234,-0.83549777,1.2278872,0.5039883,-0.25693628,4.9008564,Ad,T
531,3,2,1,3,4.410639,-0.5558068,1.1731887,0.52673326,-0.053206513,4.9839819,Ad,T
532,3,2,1,3,4.9830839,-0.60471962,1.1597088,0.35408669,-0.42186799,4.7412305,Ad,T
533,3,2,1,3,5.4066523,-0.19215861,1.2791379,0.54079183,-0.51083206,4.9731944,Ad,T
534,3,2,1,3,4.695741,-0.41901335,1.1244296,0.5257523,-0.35224222,4.8024831,Ad,T
535,3,2,1,3,5.2157348,-0.42722287,1.0553887,0.55934773,-0.29345214,4.9716379,Ad,T
536,3,2,1,3,5.2342001,-0.76245445,1.6547456,0.57651225,-0.18270428,4.7228696,Ad,T
537,3,2,1,3,4.8457983,-0.12257673,1.1436186,0.54620087,-0.63850394,4.824074,Ad,T
538,3,2,1,3,4.9879507,-0.20882983,1.0073192,0.5526862,-0.73564863,5.086779,Ad,T
539,3,2,1,3,5.6273006,-0.71467609,1.3107313,0.5830083,-0.25621353,4.7970319,Ad,T
540,3,2,1,3,5.0268531,-0.25614977,1.354577,0.60538163,-0.26401523,5.0746415,Ad,T
541,3,2,1,3,5.3004939,-0.36072756,1.2324224,0.57596368,-0.15662076,4.9509552,Ad,T
542,3,2,1,3,5.4857295,-0.37742869,0.99346879,0.48589308,-0.4399663,4.834809,Ad,T
543,3,2,1,3,5.2428016,-0.65879528,1.0193231,0.67432514,0.13156033,5.1128768000000004,Ad,T
544,3,2,1,3,4.6411889,-0.90589837,1.2654229,0.52680472,0.0062435616,4.8414424,Ad,T
545,3,2,1,3,5.3723003,-0.80169904,1.2887888,0.55870902,-0.086184279,4.7111502,Ad,T
546,3,2,1,3,4.8327647,-0.6864934,1.1900922,0.50275387,-0.43068682,5.0169868,Ad,T
547,3,2,1,3,5.2800434,-0.71591804,1.2132311,0.54429804,-0.47729153,4.7700437,Ad,T
548,3,2,1,3,5.463222,-0.76521393,1.0811424,0.54200478,0.1716174,4.8303467,Ad,T
549,3,2,1,3,5.0552266,-0.70836896,0.94427477,0.58984425,-0.3823685,5.1010156,Ad,T
550,3,2,1,3,5.3891915,-0.6037591,1.1589038,0.48479099,0.28012062,4.9316237,Ad,T
551,3,2,1,3,5.3861176,-0.44185973,1.2905155,0.50842798,-0.55262838,5.0257538,Ad,T
552,3,2,1,3,5.3049931,-0.39730222,1.0498307,0.56811113,-0.1794484,4.4132544,Ad,T
553,3,2,1,3,4.9684141,-0.39291128,1.1057575,0.53967564,-0.26627491,4.7486702,Ad,T
554,3,2,1,3,5.1865332,-0.57270153,1.1406721,0.61546858,-0.20340748,4.601226,Ad,T
555,3,2,1,3,5.2152637,-0.4233443,1.3088201,0.47080444,-0.2829886,4.8088119,Ad,T
556,3,2,1,3,4.6132262,-0.35486526,0.92284775,0.55965782,-0.10599511,4.9794041,Ad,T
557,3,2,1,3,5.1396749,-0.77632359,1.1853453,0.44894802,-0.24873453,4.893323,Ad,T
558,3,2,1,3,4.2847152,-0.15982917,1.0326163,0.5362863,-0.47119263,4.9288116,Ad,T
559,3,2,1,3,4.8580691,-0.45626713,0.99028678,0.61359652,-0.36557348,5.021301,Ad,T
560,3,2,1,3,5.5876755,-0.70562966,1.1518851,0.40568202,-0.2081375,4.6926092,Ad,T
561,3,2,1,3,4.6562669,-0.26310551,0.98001471,0.56028475,-0.22422709,4.8511009,Ad,T
562,3,2,1,3,5.1183324,-0.074710303,0.93795454,0.63778304,-0.55666488,4.5987928,Ad,T
563,3,2,1,3,5.2491544,-0.7121919,1.1564802,0.56684884,-0.5121908,5.0340628,Ad,T
564,3,2,1,3,4.9029072,-1.1287871,1.0900907,0.46929222,0.26795519,5.0981199,Ad,T
565,3,2,1,3,5.4630417,-0.56234911,1.1202619,0.5190135,-0.8341349,4.6783516,Ad,T
566,3,2,1,3,5.2002847,-0.77272089,1.2606134,0.55178187,-0.33238894,4.9297013,Ad,T
567,3,2,1,3,4.7813938,-0.62364205,1.0491271,0.60527823,-0.035334959,4.8418311,Ad,T
568,3,2,1,3,5.3903993,-0.61441398,1.0561655,0.56625568,-0.77299421,5.0736314,Ad,T
569,3,2,1,3,4.6545865,-0.58582994,1.1033268,0.50264491,-0.38598005,4.843782,Ad,T
570,3,2,1,3,5.4192072,-0.6051328,1.1462894,0.54812823,-0.50612645,5.0256478,Ad,T
571,3,2,1,3,5.5809362,-0.38122264,1.0216973,0.56184994,-0.54742466,4.4721575,Ad,T
572,3,2,1,3,4.8285297,-0.55153463,0.96425744,0.70546031,0.021614495,5.0588606,Ad,T
573,3,2,1,3,5.1322548,-0.62270003,1.3621971,0.62748606,-0.28540059,5.0722699,Ad,T
574,3,2,1,3,4.5856897,-0.21833468,1.1151329,0.51459747,-0.31715378,5.0486714,Ad,T
575,3,2,1,3,4.7846629,-0.15486049,1.0509728,0.58967762,-0.75524453,4.9638149,Ad,T
576,3,2,1,3,4.7172195,-0.5218781,1.0974029,0.52623116,-0.33314733,4.6294057,Ad,T
577,3,2,1,3,4.987603,-0.42355241,1.501916,0.43643557,-0.4909934,5.0721382,Ad,T
578,3,2,1,3,4.8677032,-0.49137551,1.2129654,0.61931035,-0.44490401,4.592034,Ad,T
579,3,2,1,3,5.4849734,-0.4661421,1.1172838,0.4423678,-0.18058898,4.907844,Ad,T
580,3,2,1,3,4.6806789,-0.45134909,1.1576387,0.48054276,-0.51763249,4.3710464,Ad,T
581,3,2,1,3,4.7084144,-0.37776979,1.2210778,0.5422484,-0.49497156,4.4556021,Ad,T
582,3,2,1,3,4.8533999,-0.026377633,1.005926,0.57987482,-0.61541905,5.0044385,Ad,T
583,3,2,1,3,5.2126297,-0.34231114,1.0227503,0.60859297,-0.29355608,4.546889,Ad,T
584,3,2,1,3,4.7628596,-0.17849991,1.1070455,0.53303325,-0.4427118,5.0737395,Ad,T
585,3,2,1,3,5.6681503,-0.73675299,1.2134656,0.52989268,-0.18512237,4.7590122,Ad,T
586,3,2,1,3,5.0365185,-0.503081,1.0419035,0.58005424,-0.19317811,5.0046715,Ad,T
587,3,2,1,3,4.6328762,-0.35297725,0.9180627,0.56656678,-0.45822201,4.8795125,Ad,T
588,3,2,1,3,5.4717729,-0.34540776,1.5874618,0.47280196,-0.19774985,4.0199381,Ad,T
589,3,2,1,3,5.2869462,-0.47926462,1.0380412,0.55473581,-0.76204316,4.9776859,Ad,T
590,3,2,1,3,5.427058,-0.6295997,0.94756847,0.5087716,-0.59355855,5.1088592,Ad,T
591,3,2,1,3,5.0665985,-0.57410048,1.223642,0.54924002,-0.15584468,5.101063,Ad,T
592,3,2,1,3,5.2868986,-0.36717504,1.2493379,0.51265552,-0.30120967,4.9076825,Ad,T
593,3,2,1,3,5.3074127,-0.24981783,1.198728,0.6342787,-0.068220017,4.7474688,Ad,T
594,3,2,1,3,5.7142629,-0.97455845,1.0886802,0.43750489,-0.61544923,5.0696841,Ad,T
595,3,2,1,3,4.752714,-0.82987378999999994,0.9560262,0.56271054,-0.37932108,5.0853168,Ad,T
596,3,2,1,3,5.0625911,-0.60039882,1.0581,0.55893776,-0.50893437,4.6969045,Ad,T
597,3,2,1,3,4.649912,-0.38794673,1.0342424,0.534231,-0.23935563,4.9739463,Ad,T
598,3,2,1,3,5.5989621,-0.58129443,1.3279868,0.48617681,-0.61757848,4.8091737,Ad,T
599,3,2,1,3,5.2224806,-0.048689501,1.1424194,0.5414159,-0.51493018,5.0054636,Ad,T
600,3,2,1,3,5.4668615,-0.62197374,1.1174696,0.49768502,-0.6327766,4.8756491,Ad,T
601,3,2,1,3,4.7766751,-0.37499581,1.119522,0.45260347,-0.27755426,5.0140435,Ad,T
602,3,2,1,3,4.6914702,-0.46382004,0.95511508,0.52810911,-0.38315814,4.8920122,Ad,T
603,3,2,1,3,4.3814755,-0.080682568,1.2386958,0.58163465,-0.696169,4.6390147,Ad,T
604,3,2,1,3,5.1461994,-0.63087271,0.93350802,0.48664878,-0.30479334,4.811177,Ad,T
605,3,2,1,3,5.4593362,-0.29380571,1.1798806,0.46466346,-0.13274782,4.9039707,Ad,T
606,3,2,1,3,5.0451846,-0.60512286,1.0330443,0.47982753,-0.047742818,4.9556747,Ad,T
607,3,2,1,3,5.45655,-0.66267158,1.2788262,0.57283952,-0.67935818,5.0324485,Ad,T
608,3,2,1,3,4.9116495,-0.44930417,1.163756,0.60216836,-0.14339111,4.9042446,Ad,T
609,3,2,1,3,4.8883527,-0.65161436,1.1341411,0.54695812,-0.45837019,4.5430271,Ad,T
610,3,2,1,3,5.1022457,-0.48038383,1.1058934,0.45808216,-0.61664488,4.8705033,Ad,T
611,3,2,1,3,5.6293684,-0.55933866,1.2800109,0.56287222,-0.18600666,5.0031599,Ad,T
612,3,2,1,3,5.6174142,-0.54937093,0.94863011,0.43942686,-0.61066227,4.9363032,Ad,T
613,3,2,1,3,5.0819341,-0.67817183,1.2552868,0.54078616,-0.71287769,4.8213994,Ad,T
614,3,2,1,3,5.5408728,-0.7686879,1.0385755,0.46789635,-0.40028006,4.9423148,Ad,T
615,3,2,1,3,5.0742204,-0.51570973,1.2039643,0.4374529,-0.52146723,4.8458471,Ad,T
616,3,2,1,3,4.974309,-0.41740564,1.0188065,0.50108696,-0.56089073,4.8918391,Ad,T
617,3,2,1,3,5.5204728,-0.85737492,1.2405957,0.57284701,-0.7648056,4.8993895,Ad,T
618,3,2,1,3,4.9809624,-0.062527701,0.89031578,0.56353251,-0.5939846,5.0445992,Ad,T
619,3,2,1,3,5.016523,-0.81150291,1.2546308,0.47614151,-0.32429636,4.7805871,Ad,T
620,3,2,1,3,5.2622768,-0.82372797,1.1340881,0.53582976,-0.38399044,4.8245761,Ad,T
621,3,2,1,3,5.0383119,-0.25021401,1.3582681,0.53105228,-0.36540273,4.631816,Ad,T
622,3,2,1,3,5.3769715,-0.45063149,1.2590335,0.56756472,-0.5744632,5.0979151,Ad,T
623,3,2,1,3,5.1552775,-0.63007183,1.2589009,0.54584806,-0.57701657,4.8457622,Ad,T
624,3,2,1,3,5.3082861,-0.62626712,1.2119386,0.49359866,-0.73395995,4.9193171,Ad,T
625,3,2,1,3,5.6071225,-0.60564421,1.4354568,0.50674253,-0.58289409,4.6479277,Ad,T
626,3,2,1,3,4.9957448,-0.25636288,1.0780978,0.56747941,-0.47729367,4.9340652,Ad,T
627,3,2,1,3,4.7475713,-0.18810778,1.2509066,0.6489199,-0.58735615,4.7080536,Ad,T
628,3,2,1,3,5.0433284,-0.46585977,0.97054084,0.57244792,-0.41822247,5.0911408,Ad,T
629,3,2,1,3,5.4969204,-0.5718417,1.0009854,0.50029627,-0.55944013,4.8203539,Ad,T
630,3,2,1,3,5.1064721,-0.53657024,1.2597551,0.49341977,-0.22396308,4.858199,Ad,T
631,3,2,1,3,5.2491596,-0.37500052,1.2018337,0.48552676,-0.49008898,4.8532534,Ad,T
632,3,2,1,3,4.8610628,-0.62905214,0.99848515,0.49532071,0.42742641,4.934748,Ad,T
633,3,2,1,3,4.8856735,-0.55187712,1.1838993,0.51671906,-0.21468246,4.9644366,Ad,T
634,3,2,1,3,4.8746672,-0.43937693,1.276209,0.60060427,-0.53518919,4.7398341,Ad,T
635,3,2,1,3,5.4140025,-0.54910484,1.0539633,0.48814756,-0.30469443,4.9459624,Ad,T
636,3,2,1,3,5.2140151,-0.59158452,1.209496,0.59949322,-0.23147655,4.9797699,Ad,T
637,3,2,1,3,4.8596531,-0.75998087,1.3877263,0.53287016,-0.52266776,4.9853421000000004,Ad,T
638,3,2,1,3,5.4264278,-0.43470095,1.0544035,0.55470135,-0.40148935,5.0220904,Ad,T
639,3,2,1,3,5.2588409,-0.82308876,1.1083022,0.54380409,-0.43438795,5.1038327,Ad,T
640,3,2,1,3,5.5474572,-0.72106262,1.3774874,0.47894184,-0.71401651,4.6890695,Ad,T
641,3,2,1,3,5.052787,-0.61988375,1.1393448,0.44445349,-0.43678968,4.8347836,Ad,T
642,3,2,1,3,4.7760994,-0.70192527,1.0729399,0.51303983,-0.25407784,4.7876473,Ad,T
643,3,2,1,3,5.7344878,-0.42154499,1.083631,0.47411492,-0.40980357,4.9718729,Ad,T
644,3,2,1,3,5.2369816,-0.37818067,1.0659259,0.48305082,-0.34573193,4.9846852,Ad,T
645,3,2,1,3,4.9695181,-0.42704076,0.95812069,0.50903087,-0.32731747,4.897101,Ad,T
646,3,2,1,3,5.2186222,-0.32852974,1.0778071,0.54965779,-0.78767038,4.9404074,Ad,T
647,3,2,1,3,5.1716055,-0.8461811,0.99758959,0.47963605,-0.37373382,5.1121602,Ad,T
648,3,2,1,3,5.549557,-0.35753588,0.94735896,0.38529725,-0.40974257,4.8793807,Ad,T
649,3,2,1,3,4.9859246,-0.45002158,1.4596281,0.5538854,-0.73520768,4.3496029,Ad,T
650,3,2,1,3,5.3968533,-0.31464979,1.1967695,0.5223,0.074970855,4.9724183,Ad,T
651,3,2,1,3,4.8076581,-0.447357,1.1375718,0.51495011,-0.013166367,4.8464555,Ad,T
652,3,2,1,3,4.9983087,-0.52634206,1.3013666,0.44324629,-0.51062527,5.0843822,Ad,T
653,3,2,1,3,5.0425263,-0.30796476,1.1825381,0.52993464,-0.32762438,4.8525552,Ad,T
654,3,2,1,3,5.5595846,-0.76258297,1.4066732,0.52495603,-0.45455978,4.7940377,Ad,T
655,3,2,1,3,4.8448622,-0.33424977,1.2164189,0.55589384,-0.72016367,4.3634821,Ad,T
656,3,2,1,3,4.9921713,-0.5778135,0.97618281,0.46500314,-0.67251196,4.8141707,Ad,T
657,3,2,1,3,5.0847405,-0.7970734,0.92564066,0.63492533,-0.24848119,5.1137441,Ad,T
658,3,2,1,3,5.1672702,-0.64068,1.3135471,0.54292041,-0.26526724,4.7335827,Ad,T
659,3,2,1,3,5.1715394,-0.6420119,1.1638504,0.6519518,-0.3159985,4.9777377,Ad,T
660,3,2,1,3,5.2330723,-0.7118446,1.2727994,0.52682272,-0.34182154,5.0077838,Ad,T
661,3,2,1,3,5.0447841,-0.72876842,1.2070865,0.62067932,-0.28852855,4.7061447,Ad,T
662,3,2,1,3,5.5154329,-0.52970433,1.2819837,0.51237212,-0.4589568,5.0293913,Ad,T
663,3,2,1,3,5.0289925,-0.56962312,1.3463952,0.46315461,0.11917277,5.06625,Ad,T
664,3,2,1,3,5.5055762,-0.8557988,1.3657296,0.61102348,-0.34198096,5.0215928,Ad,T
665,3,2,1,3,4.7267319,-0.40547031,1.0921349,0.50592929,-0.07685322,4.8552532,Ad,T
666,3,2,1,3,5.0055259,-0.80540721,1.3131577,0.51661115,-0.42885438,5.0576891,Ad,T
667,3,2,1,3,5.4617688,-0.34075389,1.2600948,0.56431613,-0.30523283,4.8600402,Ad,T
668,3,2,1,3,5.433001,-0.89656206,0.99460982,0.43431992,-0.24808255,4.8475628,Ad,T
669,3,2,1,3,5.6908766,-0.47266074,1.2076345,0.51888487,-0.3778687,4.9367874,Ad,T
670,3,2,1,3,5.6275218,-0.4990572,1.1020178,0.47044704,-0.2758387,4.8763742,Ad,T
671,3,2,1,3,5.0794758,-0.22162455,1.0804334,0.51455686,-0.26404869,4.7673282,Ad,T
672,3,2,1,3,5.2549081,-0.46778362,1.193826,0.54488466,-0.35465722,4.99281,Ad,T
673,3,2,1,3,4.9594914,-0.36231226,0.91255694,0.48951107,-0.2158132,4.9223639,Ad,T
674,3,2,1,3,5.4883576,-0.97910243,1.2556447,0.49272088000000003,0.061649983,5.0883775,Ad,T
675,3,2,1,3,5.1202781,-0.58675329,1.0286513,0.46706011,-0.17187239,4.5027483,Ad,T
676,3,2,1,3,5.371551,-0.43744435,1.1829699,0.47632013,-0.42355548,4.8395389,Ad,T
677,3,2,1,3,5.0070698,-0.57196288,1.0942593,0.52223941,-0.56317709,5.0701108,Ad,T
678,3,2,1,3,5.3389286,-0.48449717,1.1525629,0.51542164,-0.18303345,4.9470027,Ad,T
679,3,2,1,3,5.173,-0.44041262,1.1020521,0.5247519,-0.25723147,4.8247146,Ad,T
680,3,2,1,3,5.6623214,-0.33181835,1.1813333,0.50483957,-0.25956593,4.9506096,Ad,T
681,3,2,1,3,5.2533769,-0.69717355,1.1622527,0.52421733,-0.58938277,4.7592646,Ad,T
682,3,2,1,3,5.1273907,-0.8716818,1.1588677,0.46764094,-0.1337862,5.0587985,Ad,T
683,3,2,1,3,4.8847375,-0.34002234,1.2512408,0.61786027,-0.75255296,4.9870092,Ad,T
684,3,2,1,3,4.9427949,-0.19721133,0.90928596,0.46606482,-0.31592045,5.0165405,Ad,T
685,3,2,1,3,5.23549,-0.37761001,1.1346504,0.54901959,-0.45648424,5.0708102,Ad,T
686,3,2,1,3,4.8939829,-0.54428286,0.95638219,0.55846294,-0.40318358,4.7759075,Ad,T
687,3,2,1,3,5.3860467,-0.4574969,1.1338472,0.51964648,-0.43136852,4.9933746,Ad,T
688,3,2,1,3,5.644456,-0.51362278,1.4895370000000001,0.45965673,-0.27857196,4.6480168,Ad,T
689,3,2,1,3,5.3112939,-0.50743908,1.1105181,0.58759589,-0.4689625,4.8501106,Ad,T
690,3,2,1,3,5.1674281,-0.26521143,1.0777939,0.61365514,-0.31417211,4.9806993,Ad,T
691,3,2,1,3,5.3007262,-0.54382815,1.0327843,0.50580322,-0.2113186,4.8610531,Ad,T
692,3,2,1,3,5.3818127,-0.75216369,1.0103065,0.46265121,-0.24875891,4.9460677,Ad,T
693,3,2,1,3,5.6465127,-0.76414282,0.91090069,0.54796794,-0.42206713,4.8966699,Ad,T
694,3,2,1,3,4.8133126,-0.61168311,1.2628236,0.43751468,-0.61996361,5.0748161,Ad,T
695,3,2,1,3,5.3240115,-0.61654421,1.1065769,0.49244366,-0.63796213,5.0576135,Ad,T
696,3,2,1,3,4.9658674,-0.33064102,0.92677585,0.48389315,-0.46165459,4.663848,Ad,T
697,3,2,1,3,5.1538305,-0.3260598,1.0286422,0.58702575,-0.49500807,5.0739532,Ad,T
698,3,2,1,3,4.9276962,-0.82018645,1.1285328,0.52488069,-0.2208577,4.8939125,Ad,T
699,3,2,1,3,5.2899745,-0.26999209,0.93565662,0.70945564,-0.85696381,4.7636842,Ad,T
700,3,2,1,3,5.0921101,-0.33912974,1.2389857,0.55815772,-0.38453181,4.6682413,Ad,T
701,3,2,1,3,5.1992226,-0.44880996,1.3067134,0.56440575,-0.58812968,5.0923449,Ad,T
702,3,2,1,3,5.5311188,-0.10251518,1.136808,0.52932007,-0.12689371,4.9164754,Ad,T
703,3,2,1,3,5.0407571,-0.51081033,1.139692,0.57285983,-0.26222488,4.6464081,Ad,T
704,3,2,1,3,5.1715601,-0.31909965,1.2353785,0.60445014,-0.72278631,4.960652,Ad,T
705,3,2,1,3,5.0207708,-0.35063146,1.3436083,0.47868568,-0.47577708,4.7692867,Ad,T
706,3,2,1,3,5.2813004,-0.89427561,1.042842,0.49249755,-0.32736013,4.974425,Ad,T
707,3,2,1,3,5.2053515,-0.48962122,1.2866103,0.55225354,-0.11547161,4.9346749,Ad,T
708,3,2,1,3,5.1395025,-0.40648584,1.1679307,0.52348064,-0.47925395,4.8537549,Ad,T
709,3,2,1,3,4.7017633,-0.24903379,1.1030451,0.5188484,-0.47837036,4.5028402,Ad,T
710,3,2,1,3,5.5444062,-0.75030167,1.0779651,0.44701037,-0.17023601,5.0426937,Ad,T
711,3,2,1,3,5.4582559,-0.56993996,1.2046145,0.52470383,-0.491153,4.82695,Ad,T
712,3,2,1,3,5.3152948,-0.69602016,1.2486068,0.5141279,-0.56119053,4.5538336,Ad,T
713,3,2,1,3,5.4660385,-0.17070481,1.1577348,0.5808106,-0.5820767,4.8832489,Ad,T
714,3,2,1,3,5.4313868,-0.4839672,1.1610591,0.50444342,-0.70059819,4.9278807,Ad,T
715,3,2,1,3,5.2949594,-0.71792685999999994,1.2653337,0.49731926,0.02697039,5.0211282,Ad,T
